"","GameID","InputID","NetworkTyp","ServerAvailable","Ping","CSR","DecisionIndication","LocalTimeEstimation","ServerTimeEstimation","CommunicationTimeEstimatiom","OverallOffloadingTimeEstimation","CommunicationEnergyEstimation","LocalEnergyEstimation","ServerEnergyEstimation","RealServerTime","RealExecutionTime","OffloadingDone","ExecutedTask","ParamterSizeKB","UplinkKBs","Result","Difficulty","newTime","newEstimation","EstRealDiff"
"2477","2016-01-07 18:39:57",12848,"LTE","true",760.771250222137,4.177246,"Time Save",40.0305762439234,9.58300644623673,883.41298158078,892.995988027017,1060.09557789694,30.0229321829426,1064.88708112005,-1,31.9741250006482,"false","iterativeDeepening",9616,78.4072427343657,"e1g1","Very Easy",31.9741250006482,40.0305762439234,8.05645124327524
"2478","2016-01-07 18:39:57",12835,"LTE","true",760.771250222137,4.1398697,"Time Save",25.5596431428567,6.17402117872421,883.693567904604,889.867589083328,1060.43228148552,19.1697323571425,1063.51929207489,-1,29.427167000249,"false","iterativeDeepening",9638,78.4072427343657,"g8f6","Very Easy",29.427167000249,25.5596431428567,-3.86752385739237
"2479","2016-01-07 18:39:57",12841,"LTE","true",760.771250222137,4.1398697,"Time Save",35.4489651303018,8.56282148600757,883.961400304618,892.524221790625,1060.75368036554,26.5867238477263,1065.03509110854,-1,26.6958750002086,"false","iterativeDeepening",9659,78.4072427343657,"c1f4","Very Easy",26.6958750002086,35.4489651303018,8.75309013009317
"2480","2016-01-07 18:39:57",12834,"LTE","true",760.771250222137,4.184063,"Time Save",28.745037700003,6.8701255191836,884.229232704631,891.099358223815,1061.07507924556,21.5587782750023,1064.51014200515,-1,20.9014999996871,"false","iterativeDeepening",9680,78.4072427343657,"f6d5","Very Easy",20.9014999996871,28.745037700003,7.84353770031593
"2481","2016-01-07 18:39:57",12849,"LTE","true",760.771250222137,4.184063,"Time Save",44.1496322640602,10.5518565828793,884.509819028455,895.061675611335,1061.41178283415,33.1122241980451,1066.68771112559,-1,39.0847089998424,"false","iterativeDeepening",9702,78.4072427343657,"g3e2","Very Easy",39.0847089998424,44.1496322640602,5.06492326421775
"2482","2016-01-07 18:39:57",12842,"LTE","true",760.771250222137,4.1367564,"Time Save",47.7602780115309,11.5453445068846,884.790405352279,896.335749859164,1061.74848642273,35.8202085086482,1067.52115867618,-1,35.0446260003373,"false","iterativeDeepening",9724,78.4072427343657,"f8b4","Very Easy",35.0446260003373,47.7602780115309,12.7156520111936
"2483","2016-01-07 18:39:57",12850,"LTE","true",760.771250222137,4.082275,"Time Save",46.358097383793,11.355946956737,885.070991676103,896.42693863284,1062.08519001132,34.7685730378448,1067.76316348969,-1,31.905749999918,"false","iterativeDeepening",9746,78.4072427343657,"c2c3","Very Easy",31.905749999918,46.358097383793,14.452347383875
"2484","2016-01-07 18:39:57",12847,"LTE","true",760.771250222137,4.124891,"Time Save",40.143818381194,9.73209238398162,883.41298158078,893.145073964762,1060.09557789694,30.1078637858955,1064.96162408893,-1,33.1683329995722,"false","iterativeDeepening",9616,78.4072427343657,"b4e7","Very Easy",33.1683329995722,40.143818381194,6.97548538162187
"2485","2016-01-07 18:39:57",12848,"LTE","true",760.771250222137,4.071696,"Time Save",38.6045511595032,9.48119727311851,883.680813980794,893.162011253912,1060.41697677695,28.9534133696274,1065.15757541351,-1,35.3052089996636,"false","iterativeDeepening",9637,78.4072427343657,"d3e4","Very Easy",35.3052089996636,38.6045511595032,3.29934215983958
"2486","2016-01-07 18:39:57",12843,"LTE","true",760.771250222137,4.0388937,"Time Save",34.5406251111352,8.55200153303433,883.961400304618,892.513401837652,1060.75368036554,25.9054688333514,1065.02968113206,-1,30.279166999273,"false","iterativeDeepening",9659,78.4072427343657,"e8g8","Very Easy",30.279166999273,34.5406251111352,4.26145811186224
"2487","2016-01-07 18:39:57",12846,"LTE","true",760.771250222137,4.0388937,"Time Save",38.4088601055716,9.50974770862082,884.229232704631,893.738980413252,1061.07507924556,28.8066450791787,1065.82995309987,-1,32.3326670005918,"false","iterativeDeepening",9680,78.4072427343657,"f1e1","Very Easy",32.3326670005918,38.4088601055716,6.07619310497982
"2488","2016-01-07 18:39:57",12839,"LTE","true",760.771250222137,4.0318213,"Time Save",36.709781499987,9.10501215589633,884.497065104645,893.602077260541,1061.39647812557,27.5323361249903,1065.94898420352,-1,28.7233330002055,"false","iterativeDeepening",9701,78.4072427343657,"d7f6","Very Easy",28.7233330002055,36.709781499987,7.98644849978155
